genome_id	genome_name	taxon_id
890399.3	Candidatus Magnetoglobus multicellularis str. Araruama	890399
1392998.3	Candidatus Methanoperedens nitroreducens	1392998
859192.6	Candidatus Nitrosoarchaeum limnia BG20	859192
237368.3	Candidatus Scalindua brodae RU1	237368
1211843.4	Candidatus Soleaferrea massiliensis AP7	1211843
1266371.3	Candidatus Tremblaya phenacola PAVE	1266371
28188.6	Capnocytophaga canimorsus Cc11	28188
28188.7	Capnocytophaga canimorsus Cc11	28188
28188.4	Capnocytophaga canimorsus Cc12	28188
28188.8	Capnocytophaga canimorsus CcD93	28188
28188.5	Capnocytophaga canimorsus CcD95	28188
28189.5	Capnocytophaga cynodegmi Ccy74	28189
28189.3	Capnocytophaga cynodegmi Ccyn2B	28189
28189.4	Capnocytophaga cynodegmi Ccyn_ATCC49044	28189
1127691.3	Capnocytophaga sp. oral taxon 324 str. F0483	1127691
1035193.3	Capnocytophaga sp. oral taxon 326 str. F0382	1035193
706436.3	Capnocytophaga sp. oral taxon 329 str. F0087	706436
1087479.3	Carnobacterium maltaromaticum ATCC 35586	1087479
1121272.3	Catelliglobosispora koreensis DSM 44566	1121272
451640.5	Catenibacterium mitsuokai DSM 15897	451640
688270.3	Cellulophaga algicola DSM 14237	688270
1495334.3	Cellulophaga sp. E6(2014)	1495334
1279009.4	Cesiribacter andamanensis AMV16	1279009
1319815.3	Cetobacterium somerae ATCC BAA-474	1319815
1121278.3	Chitinimonas koreensis DSM 17726	1121278
290317.9	Chlorobium phaeobacteroides DSM 266	290317
184925.3	Chlorogloeopsis sp. PCC 9212	184925
1121285.4	Chryseobacterium caeni DSM 17710	1121285
1121286.4	Chryseobacterium daeguense DSM 19388	1121286
236814.5	Chryseobacterium formosense	236814
525257.3	Chryseobacterium gleum ATCC 35910	525257
491205.5	Chryseobacterium hispalense DSM 25574	491205
421531.5	Chryseobacterium luteum	421531
558152.5	Chryseobacterium piperi	558152
445961.5	Chryseobacterium soli	445961
510955.4	Chryseobacterium solincola DSM 22468	510955
1144316.3	Chryseobacterium sp. CF314	1144316
1233950.5	Chryseobacterium sp. JM1	1233950
1500289.3	Chryseobacterium sp. OV705	1500289
1517683.3	Chryseobacterium sp. P1-3	1517683
878220.3	Chryseobacterium sp. StRB126	878220
1340435.4	Chryseobacterium sp. UNC8MFCol	1340435
1500292.3	Chryseobacterium sp. YR459	1500292
1500296.3	Chryseobacterium sp. YR480	1500296
1500294.3	Chryseobacterium sp. YR485	1500294
1500298.3	Chryseobacterium sp. YR561	1500298
363331.3	Chryseobacterium taiwanense TPW19	363331
307480.5	Chryseobacterium vrystaatense	307480
1173691.3	Citrobacter sp. A1	1173691
1585974.3	Clostridiaceae bacterium GM1	1585974
1034346.3	Clostridiaceae bacterium JC13	1034346
1329795.3	Clostridiaceae bacterium MS3	1329795
457421.5	Clostridiales bacterium 1_7_47FAA	457421
938288.5	Clostridiales bacterium 9401234	938288
877414.3	Clostridiales bacterium NK3B98	877414
1125778.3	Clostridiales bacterium OBRC5-5	1125778
1232438.3	Clostridiales bacterium VE202-01	1232438
1232439.3	Clostridiales bacterium VE202-03	1232439
1232440.3	Clostridiales bacterium VE202-04	1232440
1232442.3	Clostridiales bacterium VE202-06	1232442
1232448.3	Clostridiales bacterium VE202-07	1232448
1232449.3	Clostridiales bacterium VE202-08	1232449
1232447.3	Clostridiales bacterium VE202-09	1232447
1232443.3	Clostridiales bacterium VE202-13	1232443
1232452.3	Clostridiales bacterium VE202-14	1232452
1232444.3	Clostridiales bacterium VE202-15	1232444
1232445.3	Clostridiales bacterium VE202-16	1232445
1232453.3	Clostridiales bacterium VE202-21	1232453
1232457.3	Clostridiales bacterium VE202-27	1232457
1232460.3	Clostridiales bacterium VE202-28	1232460
1321778.3	Clostridiales bacterium oral taxon 876 str. F0540	1321778
863638.3	Clostridium acetobutylicum EA 2018	863638
1128398.3	Clostridium acidurici 9a	1128398
1121293.3	Clostridium akagii DSM 12554	1121293
545243.4	Clostridium arbusti SL206	545243
1418104.5	Clostridium argentinense CDC 2741	1418104
518636.5	Clostridium asparagiforme DSM 15981	518636
1415775.6	Clostridium baratii str. Sullivan	1415775
1403940.3	Clostridium bartlettii DORA_8_9	1403940
1520.6	Clostridium beijerinckii 59B	1520
1202535.3	Clostridium beijerinckii AAU1	1202535
1410652.3	Clostridium beijerinckii HUN142	1410652
290402.41	Clostridium beijerinckii NCIMB 8052	290402
1233171.3	Clostridium bifermentans ATCC 638	1233171
997893.5	Clostridium bolteae 90A5	997893
997895.4	Clostridium bolteae 90B3	997895
997896.4	Clostridium bolteae 90B7	997896
997897.5	Clostridium bolteae 90B8	997897
411902.9	Clostridium bolteae ATCC BAA-613	411902
1491.356	Clostridium botulinum 111	1491
1491.353	Clostridium botulinum 277-00	1491
441771.6	Clostridium botulinum A str. Hall	441771
498214.7	Clostridium botulinum A3 str. Loch Maree	498214
445337.5	Clostridium botulinum C str. Eklund	445337
1443124.3	Clostridium botulinum C/D str. BKT75002	1443124
1221327.3	Clostridium botulinum CDC66177	1221327
1408283.5	Clostridium botulinum CDC_1436	1408283
1232189.3	Clostridium botulinum CFSAN001627	1232189
1491.351	Clostridium botulinum CFSAN024410	1491
1491.352	Clostridium botulinum NCTC 11219	1491
1491.354	Clostridium botulinum NCTC 8266	1491
1491.355	Clostridium botulinum NCTC 8550	1491
997898.4	Clostridium butyricum 60E.3	997898
1306409.3	Clostridium butyricum DKU-01	1306409
1280692.3	Clostridium cadaveris AGR2141	1280692
536227.3	Clostridium carboxidivorans P7	536227
536227.4	Clostridium carboxidivorans P7 (Prj:48985)	536227
545697.3	Clostridium celatum DSM 1785	545697
573061.5	Clostridium cellulovorans 743B	573061
573061.4	Clostridium cellulovorans 743B (Prj:52819)	573061
717608.3	Clostridium cf. saccharolyticum K10	717608
742733.3	Clostridium citroniae WAL-17108	742733
1045012.3	Clostridium clariflavum 4-2a	1045012
742735.4	Clostridium clostridioforme 2_1_49FAA	742735
999403.4	Clostridium clostridioforme 90A1	999403
999404.4	Clostridium clostridioforme 90A3	999404
999405.4	Clostridium clostridioforme 90A4	999405
999406.3	Clostridium clostridioforme 90A6	999406
999407.4	Clostridium clostridioforme 90A7	999407
999408.3	Clostridium clostridioforme 90A8	999408
999409.3	Clostridium clostridioforme 90B1	999409
1280695.3	Clostridium clostridioforme AGR2157	1280695
999410.3	Clostridium clostridioforme CM201	999410
999411.4	Clostridium colicanis 209318	999411
691161.5	Clostridium difficile 6534	691161
1121308.3	Clostridium difficile ATCC 9689	1121308
1121308.5	Clostridium difficile ATCC 9689	1121308
1151292.4	Clostridium difficile CD160	1151292
1151268.4	Clostridium difficile CD45	1151268
1151348.4	Clostridium difficile DA00215	1151348
1225722.3	Clostridium difficile E1	1225722
1215061.3	Clostridium difficile E10	1215061
1215075.3	Clostridium difficile E14	1215075
1215065.3	Clostridium difficile E16	1215065
1215077.3	Clostridium difficile E9	1215077
1151393.4	Clostridium difficile P1	1151393
1151410.4	Clostridium difficile P28	1151410
1151411.4	Clostridium difficile P29	1151411
1215064.3	Clostridium difficile T22	1215064
1215079.3	Clostridium difficile T3	1215079
1151382.4	Clostridium difficile Y231	1151382
1151389.4	Clostridium difficile Y358	1151389
1316937.3	Clostridium diolis DSM 15410	1316937
332101.3	Clostridium drakei	332101
332101.4	Clostridium drakei	332101
1121315.3	Clostridium glycolicum ATCC 14880	1121315
1121315.4	Clostridium glycolicum ATCC 14880	1121315
999412.4	Clostridium hathewayi 12489931	999412
566550.8	Clostridium hathewayi DSM 13479	566550
742737.3	Clostridium hathewayi WAL-18680	742737
1121319.3	Clostridium hydrogeniformans DSM 21757	1121319
553973.6	Clostridium hylemonae DSM 15053	553973
1291050.4	Clostridium josui JCM 17888	1291050
431943.8	Clostridium kluyveri DSM 555	431943
642492.3	Clostridium lentocellum DSM 5427	642492
428125.8	Clostridium leptum DSM 753	428125
1538.8	Clostridium ljungdahlii	1538
1410653.3	Clostridium lundense DSM 17049	1410653
1286820.3	Clostridium methoxybenzovorans SR3	1286820
537013.3	Clostridium methylpentosum DSM 5476	537013
500632.7	Clostridium nexile DSM 1787	500632
1443120.3	Clostridium novyi A str. NCTC 538	1443120
742738.3	Clostridium orbiscindens 1_3_50AFAA	742738
1330534.3	Clostridium papyrosolvens C7	1330534
588581.3	Clostridium papyrosolvens DSM 2782	588581
1280689.3	Clostridium paraputrificum AGR2156	1280689
86416.3	Clostridium pasteurianum BC1	86416
1262449.3	Clostridium pasteurianum DSM 525	1262449
1262449.5	Clostridium pasteurianum DSM 525 = ATCC 6013	1262449
883064.3	Clostridium perfringens F262	883064
357809.8	Clostridium phytofermentans ISDg	357809
1345695.3	Clostridium saccharobutylicum DSM 13864	1345695
610130.3	Clostridium saccharolyticum WM1	610130
931276.5	Clostridium saccharoperbutylacetonicum N1-4(HMT)	931276
931276.4	Clostridium saccharoperbutylacetonicum N1-4(HMT) [WGS]	931276
1202534.3	Clostridium sartagoforme AAU1	1202534
411468.9	Clostridium scindens ATCC 35704	411468
1232441.3	Clostridium scindens VE202-05	1232441
1172204.3	Clostridium sordellii 8483	1172204
1301100.3	Clostridium sp. 01	1301100
1163671.3	Clostridium sp. 12(A)	1163671
994573.3	Clostridium sp. 232.1	994573
457396.3	Clostridium sp. 7_2_43FAA	457396
665940.3	Clostridium sp. 7_3_54FAA	665940
1304866.3	Clostridium sp. ASBs410	1304866
97138.3	Clostridium sp. ASF356	97138
97139.3	Clostridium sp. ASF502	97139
1507.3	Clostridium sp. ATCC 29733	1507
649724.3	Clostridium sp. ATCC BAA-442	649724
1391647.3	Clostridium sp. Ade.TY	1391647
1354301.3	Clostridium sp. BL8	1354301
755731.4	Clostridium sp. BNL1100	755731
1499684.3	Clostridium sp. CL-2	1499684
1499684.4	Clostridium sp. CL-2	1499684
1499683.3	Clostridium sp. CL-6	1499683
556261.3	Clostridium sp. D5	556261
641107.3	Clostridium sp. DL-VIII	641107
1487921.3	Clostridium sp. HMP27	1487921
1033737.3	Clostridium sp. JC122	1033737
1414720.3	Clostridium sp. JCC	1414720
1414721.3	Clostridium sp. JCD	1414721
1443109.3	Clostridium sp. K25	1443109
1226325.3	Clostridium sp. KLE 1755	1226325
1449050.3	Clostridium sp. KNHs205	1449050
1469948.3	Clostridium sp. KNHs209	1469948
411489.7	Clostridium sp. L2-50	411489
1499689.3	Clostridium sp. LF2	1499689
1499689.4	Clostridium sp. LF2	1499689
1216932.3	Clostridium sp. M2/40	1216932
411486.3	Clostridium sp. M62/1	411486
1325933.3	Clostridium sp. MS1	1325933
1196322.3	Clostridium sp. Maddingley MBC34-26	1196322
1042156.4	Clostridium sp. SY8519	1042156
1509.5	Clostridium sporogenes	1509
1121334.3	Clostridium sporosphaeroides DSM 1294	1121334
499177.3	Clostridium sticklandii DSM 519	499177
1294263.3	Clostridium straminisolvens JCM 21531	1294263
318464.3	Clostridium sulfidigenes	318464
411472.5	Clostridium symbiosum ATCC 14940	411472
742740.3	Clostridium symbiosum WAL-14163	742740
742741.3	Clostridium symbiosum WAL-14673	742741
1195236.3	Clostridium termitidis CT1112	1195236
212717.8	Clostridium tetani E88	212717
1230342.3	Clostridium tetanomorphum DSM 665	1230342
203119.11	Clostridium thermocellum ATCC 27405	203119
1233099.4	Clostridium tunisiense TJ	1233099
1519.8	Clostridium tyrobutyricum FAM22552	1519
1519.9	Clostridium tyrobutyricum FAM22553	1519
1288971.3	Clostridium ultunense Esp	1288971
1121347.4	Cohnella thermotolerans DSM 17683	1121347
1005048.3	Collimonas fungivorans Ter331	1005048
28229.3	Colwellia psychrerythraea GAB14E	28229
28229.4	Colwellia psychrerythraea ND2E	28229
469596.3	Coprobacillus sp. 29_1	469596
469597.4	Coprobacillus sp. 8_2_54BFAA	469597
556262.3	Coprobacillus sp. D6	556262
1572646.3	Coprobacter sp. 177	1572646
717962.3	Coprococcus catus GD/7	717962
470146.3	Coprococcus comes ATCC 27758	470146
411474.6	Coprococcus eutactus ATCC 27759	411474
751585.3	Coprococcus sp. ART55/1	751585
1078091.3	Coprococcus sp. HPP0048	1078091
1078090.3	Coprococcus sp. HPP0074	1078090
1232427.4	Corynebacterium sp. GD7	1232427
1408433.3	Crocinitomix catalasitica ATCC 23190	1408433
391612.5	Cyanothece sp. CCY0110	391612
880070.3	Cyclobacterium marinum DSM 745	880070
641524.5	Cyclobacterium qasimii M12-11B	641524
1121373.3	Cytophaga aurantiaca DSM 3654	1121373
1236536.3	Cytophaga fermentans JCM 21142	1236536
639282.3	Deferribacter desulfuricans SSM1	639282
1131462.4	Dehalobacter sp. CF	1131462
1079111.3	Dehalobacter sp. E1 x Sedimentibacter sp. B4 coculture	1079111
997346.3	Desmospora sp. 8437	997346
1121392.3	Desulfatibacillum aliphaticivorans DSM 15576	1121392
1304884.3	Desulfitibacter alkalitolerans DSM 16504	1304884
138119.41	Desulfitobacterium hafniense Y51	138119
146907.3	Desulfitobacterium sp. PCE1	146907
1121396.3	Desulfobacter curvatus DSM 3379	1121396
1121398.3	Desulfobacter vibrioformis DSM 8776	1121398
177437.4	Desulfobacterium autotrophicum HRM2	177437
651182.5	Desulfobacula toluolica Tol2	651182
1379281.3	Desulfonauticus sp. A7A	1379281
1304885.3	Desulforegula conservatrix Mb1Pa	1304885
646529.3	Desulfosporosinus acidiphilus SJ4	646529
1531958.3	Desulfosporosinus sp. BICA1-9	1531958
1286635.3	Desulfotignum phosphitoxidans DSM 13687	1286635
767817.3	Desulfotomaculum gibsoniae DSM 7213	767817
1298920.3	Desulfotomaculum guttoideum DSM 4024	1298920
696281.4	Desulfotomaculum ruminis DSM 2154	696281
1304872.3	Desulfovibrio cf. magneticus IFRC170	1304872
1121451.3	Desulfovibrio hydrothermalis AM13 = DSM 14728	1121451
457398.5	Desulfovibrio sp. 3_1_syn3	457398
665942.3	Desulfovibrio sp. 6_1_46AFAA	665942
1292024.3	Desulfovibrio sp. Dsv1	1292024
555088.4	Dethiobacter alkaliphilus AHT 1	555088
742743.3	Dialister succinatiphilus YIT 11850	742743
198628.6	Dickeya dadantii 3937	198628
561229.3	Dickeya zeae Ech1591	561229
742765.5	Dorea formicigenerans 4_6_53AFAA	742765
411461.4	Dorea formicigenerans ATCC 27755	411461
1280698.3	Dorea longicatena AGR2136	1280698
411462.6	Dorea longicatena DSM 13814	411462
1235798.3	Dorea sp. 5-2	1235798
1280669.3	Dorea sp. AGR2135	1280669
1121481.4	Dyadobacter alkalitolerans DSM 23607	1121481
1121482.3	Dyadobacter beijingensis DSM 21582	1121482
1121483.3	Dyadobacter crusticola DSM 16708	1121483
926556.3	Echinicola vietnamensis DSM 17526	926556
665943.3	Eggerthella sp. 1_3_56FAA	665943
1249654.3	Ehrlichia chaffeensis str. Osceola	1249654
254945.25	Ehrlichia ruminantium str. Welgevonden	254945
254945.26	Ehrlichia ruminantium str. Welgevonden (Prj:9614)	254945
1218108.3	Empedobacter brevis NBRC 14943 = ATCC 43319	1218108
929562.3	Emticicia oligotrophica DSM 17448	929562
1121862.3	Endozoicomonas elysicola DSM 22380	1121862
1137799.5	Endozoicomonas numazuensis	1137799
550.155	Enterobacter cloacae 34399	550
550.153	Enterobacter cloacae 34977	550
550.154	Enterobacter cloacae 34983	550
550.125	Enterobacter cloacae 479	550
550.149	Enterobacter cloacae 6kgm	550
550.124	Enterobacter cloacae ATCC 13047	550
550.151	Enterobacter cloacae ECNIH4	550
550.152	Enterobacter cloacae ECNIH5	550
550.126	Enterobacter cloacae Ecl1	550
550.150	Enterobacter cloacae GGT036	550
550.146	Enterobacter cloacae GN6	550
550.145	Enterobacter cloacae L18a	550
550.148	Enterobacter cloacae ND1	550
550.127	Enterobacter cloacae ND10	550
550.136	Enterobacter cloacae ND11	550
550.137	Enterobacter cloacae ND12	550
550.128	Enterobacter cloacae ND13	550
550.138	Enterobacter cloacae ND14	550
550.139	Enterobacter cloacae ND15	550
550.129	Enterobacter cloacae ND18	550
550.140	Enterobacter cloacae ND19	550
550.130	Enterobacter cloacae ND20	550
550.131	Enterobacter cloacae ND21	550
550.132	Enterobacter cloacae ND23	550
550.141	Enterobacter cloacae ND4	550
550.142	Enterobacter cloacae ND5	550
550.133	Enterobacter cloacae ND7	550
550.134	Enterobacter cloacae ND8	550
550.143	Enterobacter cloacae ND9	550
550.147	Enterobacter cloacae NDA	550
550.144	Enterobacter cloacae NDB	550
550.135	Enterobacter cloacae NDC	550
1121863.3	Enterobacter pulveris DSM 19144	1121863
1177180.3	Enterobacter radicincitans DSM 16656	1177180
1140002.3	Enterococcus avium ATCC 14025 [PRJNA206270]	1140002
1140002.4	Enterococcus avium ATCC 14025 [PRJNA206363]	1140002
1158612.3	Enterococcus caccae ATCC BAA-1240 [PRJNA202681]	1158612
1158612.4	Enterococcus caccae ATCC BAA-1240 [PRJNA206347]	1158612
1121865.4	Enterococcus columbae DSM 7374 = ATCC 51263 [PRJNA199225]	1121865
1121865.3	Enterococcus columbae DSM 7374 = ATCC 51263 [PRJNA206271]	1121865
1121865.5	Enterococcus columbae DSM 7374 = ATCC 51263 [PRJNA206361]	1121865
1140001.3	Enterococcus durans ATCC 6056 [PRJNA206269]	1140001
1140001.4	Enterococcus durans ATCC 6056 [PRJNA206364]	1140001
1351.115	Enterococcus faecalis 1	1351
1351.116	Enterococcus faecalis 12	1351
1351.117	Enterococcus faecalis 17	1351
1351.118	Enterococcus faecalis 18	1351
1351.119	Enterococcus faecalis 19	1351
1351.120	Enterococcus faecalis 32	1351
1351.114	Enterococcus faecalis ATCC 51299	1351
1391468.3	Enterococcus faecalis BM4539	1391468
1391469.3	Enterococcus faecalis BM4654	1391469
1351.113	Enterococcus faecalis C10B	1351
1351.111	Enterococcus faecalis LRS29212	1351
1351.112	Enterococcus faecalis MA2	1351
1169280.3	Enterococcus faecalis SF6375	1169280
1158623.3	Enterococcus faecalis V587	1158623
1261557.3	Enterococcus faecalis str. Symbioflor 1	1261557
1391465.3	Enterococcus faecium 10/96A	1391465
1134808.3	Enterococcus faecium 509	1134808
1138901.3	Enterococcus faecium E1590	1138901
1134837.3	Enterococcus faecium R497	1134837
1134839.3	Enterococcus faecium R501	1134839
749525.3	Enterococcus faecium TX0133C	749525
1442606.3	Enterococcus faecium VRE1044	1442606
1353.5	Enterococcus gallinarum	1353
1158608.3	Enterococcus haemoperoxidus ATCC BAA-382 [PRJNA202678]	1158608
1158608.4	Enterococcus haemoperoxidus ATCC BAA-382 [PRJNA206350]	1158608
1158607.3	Enterococcus pallens ATCC BAA-351 [PRJNA202677]	1158607
1158607.4	Enterococcus pallens ATCC BAA-351 [PRJNA206355]	1158607
1158610.3	Enterococcus phoeniculicola ATCC BAA-412 [PRJNA202680]	1158610
1158610.4	Enterococcus phoeniculicola ATCC BAA-412 [PRJNA206356]	1158610
1139996.3	Enterococcus saccharolyticus ATCC 43076 [PRJNA206268]	1139996
1139996.4	Enterococcus saccharolyticus ATCC 43076 [PRJNA206365]	1139996
1316414.3	Enterococcus sp. HSIEG1	1316414
1417988.3	Enterococcus sp. TR	1417988
1158604.3	Enterococcus villorum ATCC 700913 [PRJNA202675]	1158604
1158604.4	Enterococcus villorum ATCC 700913 [PRJNA206358]	1158604
1235794.3	Enterorhabdus caecimuris B7	1235794
1121866.3	Enterorhabdus mucosicola DSM 19490	1121866
421072.8	Epilithonimonas lactis	421072
1233951.9	Epilithonimonas sp. FH1	1233951
658657.3	Erysipelotrichaceae bacterium 21_3	658657
658659.3	Erysipelotrichaceae bacterium 3_1_53	658659
552396.3	Erysipelotrichaceae bacterium 5_2_54FAA	552396
469614.3	Erysipelotrichaceae bacterium 6_1_45	469614
1211844.4	Erysipelotrichaceae bacterium AP9	1211844
562.5047	Escherichia coli 2011EL-1251-4	562
562.5041	Escherichia coli 2011EL-1369-1	562
562.5042	Escherichia coli 2011EL-1370-2	562
562.5043	Escherichia coli 2011EL-1497-2	562
562.5048	Escherichia coli 2011EL-1640-5	562
562.5029	Escherichia coli 2013EL-1319	562
562.5040	Escherichia coli 2013EL-1320-c5	562
1116009.3	Escherichia coli 2741950	1116009
562.5410	Escherichia coli 4608-58	562
1444061.3	Escherichia coli 6-175-07_S1_C1	1444061
1444173.3	Escherichia coli 6-319-05_S3_C2	1444173
1444198.3	Escherichia coli 6-319-05_S3_C3	1444198
562.5743	Escherichia coli 6409	562
562.5054	Escherichia coli 77.3009.5	562
562.5056	Escherichia coli 77.3025.33	562
562.5744	Escherichia coli 789	562
1444242.3	Escherichia coli 8-415-05_S4_C2	1444242
1268980.3	Escherichia coli 907391	1268980
1268988.3	Escherichia coli 907779	1268988
562.5476	Escherichia coli 912	562
562.5742	Escherichia coli 94-3024	562
1328448.3	Escherichia coli BIDMC 37	1328448
1438670.3	Escherichia coli BIDMC 62	1438670
562.5746	Escherichia coli BL21 (TaKaRa)	562
562.5745	Escherichia coli C41(DE3)	562
562.5413	Escherichia coli CE516	562
562.5412	Escherichia coli CE549	562
562.5411	Escherichia coli CR694	562
